keggID	symbol	entrez
hsa04080	GABRG1	2565
hsa04080	GABRG2	2566
hsa04080	GABRG3	2567
hsa04080	GABRP	2568
hsa04080	GABRQ	55879
hsa04080	GABRR1	2569
hsa04080	GABRR2	2570
hsa04080	GABRR3	200959
hsa04080	GAL	51083
hsa04080	GALP	85569
hsa04080	GALR1	2587
hsa04080	GALR2	8811
hsa04080	GALR3	8484
hsa04080	GCG	2641
hsa04080	GCGR	2642
hsa04080	GH1	2688
hsa04080	GH2	2689
hsa04080	GHR	2690
hsa04080	GHRH	2691
hsa04080	GHRHR	2692
hsa04080	GHRL	51738
hsa04080	GHSR	2693
hsa04080	GIP	2695
hsa04080	GIPR	2696
hsa04080	GLP1R	2740
hsa04080	GLP2R	9340
hsa04080	GLRA1	2741
hsa04080	GLRA2	2742
hsa04080	GLRA3	8001
hsa04080	GLRB	2743
hsa04080	GNRH1	2796
hsa04080	GNRH2	2797
hsa04080	GNRHR	2798
hsa04080	GPHA2	170589
hsa04080	GPHB5	122876
hsa04080	GPR156	165829
hsa04080	GPR35	2859
hsa04080	GPR50	9248
hsa04080	GPR83	10888
hsa04080	GRIA1	2890
hsa04080	GRIA2	2891
hsa04080	GRIA3	2892
hsa04080	GRIA4	2893
hsa04080	GRID1	2894
hsa04080	GRID2	2895
hsa04080	GRIK1	2897
hsa04080	GRIK2	2898
hsa04080	GRIK3	2899
hsa04080	GRIK4	2900
hsa04080	GRIK5	2901
hsa04080	GRIN1	2902
hsa04080	GRIN2A	2903
hsa04080	GRIN2B	2904
hsa04080	GRIN2C	2905
hsa04080	GRIN2D	2906
hsa04080	GRIN3A	116443
hsa04080	GRIN3B	116444
hsa04080	GRM1	2911
hsa04080	GRM2	2912
hsa04080	GRM3	2913
hsa04080	GRM4	2914
hsa04080	GRM5	2915
hsa04080	GRM6	2916
hsa04080	GRM7	2917
hsa04080	GRM8	2918
hsa04080	GRP	2922
hsa04080	GRPR	2925
hsa04080	GZMA	3001
hsa04080	HCRT	3060
hsa04080	HCRTR1	3061
hsa04080	HCRTR2	3062
hsa04080	HRH1	3269
hsa04080	HRH2	3274
hsa04080	HRH3	11255
hsa04080	HRH4	59340
hsa04080	HTR1A	3350
hsa04080	HTR1B	3351
hsa04080	HTR1D	3352
hsa04080	HTR1E	3354
hsa04080	HTR1F	3355
hsa04080	HTR2A	3356
hsa04080	HTR2B	3357
hsa04080	HTR2C	3358
hsa04080	HTR4	3360
hsa04080	HTR5A	3361
hsa04080	HTR6	3362
hsa04080	HTR7	3363
hsa04080	IAPP	3375
hsa04080	INSL3	3640
hsa04080	INSL5	10022
hsa04080	KISS1	3814
hsa04080	KISS1R	84634
hsa04080	KNG1	3827
hsa04080	LEP	3952
hsa04080	LEPR	3953
hsa04080	LHB	3972
hsa04080	LHCGR	3973
hsa04080	LPAR1	1902
hsa04080	LPAR2	9170
hsa04080	LPAR3	23566
hsa04080	LPAR4	2846
hsa04080	LPAR6	10161
hsa04080	LTB4R	1241
hsa04080	LTB4R2	56413
hsa04080	LYNX1	66004
hsa04080	LYPD6	130574
hsa04080	LYPD6B	130576
hsa04080	MAS1	4142
hsa04080	MC1R	4157
hsa04080	MC2R	4158
hsa04080	MC3R	4159
hsa04080	MC4R	4160
hsa04080	MC5R	4161
hsa04080	MCHR1	2847
hsa04080	MCHR2	84539
hsa04080	MLN	4295
hsa04080	MLNR	2862
hsa04080	MTNR1A	4543
hsa04080	MTNR1B	4544
hsa04080	NMB	4828
hsa04080	NMBR	4829
hsa04080	NMS	129521
hsa04080	NMU	10874
hsa04080	NMUR1	10316
hsa04080	NMUR2	56923
hsa04080	NPB	256933
hsa04080	NPBWR1	2831
hsa04080	NPBWR2	2832
hsa04080	NPFF	8620
hsa04080	NPFFR1	64106
hsa04080	NPFFR2	10886
hsa04080	NPS	594857
hsa04080	NPSR1	387129
hsa04080	NPVF	64111
hsa04080	NPW	283869
hsa04080	NPY1R	4886
hsa04080	NPY2R	4887
hsa04080	NPY	4852
hsa04080	NPY4R2	100996758
hsa04080	NPY4R	5540
hsa04080	NPY5R	4889
hsa04080	NR3C1	2908
hsa04080	NTS	4922
hsa04080	NTSR1	4923
hsa04080	NTSR2	23620
hsa04080	OPRD1	4985
hsa04080	OPRK1	4986
hsa04080	OPRL1	4987
hsa04080	OPRM1	4988
hsa04080	OXT	5020
hsa04080	OXTR	5021
hsa04080	P2RX1	5023
hsa04080	P2RX2	22953
hsa04080	P2RX3	5024
hsa04080	P2RX4	5025
hsa04080	P2RX5	5026
hsa04080	P2RX6	9127
hsa04080	P2RX7	5027
hsa04080	P2RY10	27334
hsa04080	P2RY11	5032
hsa04080	P2RY13	53829
hsa04080	P2RY14	9934
hsa04080	P2RY1	5028
hsa04080	P2RY2	5029
hsa04080	P2RY4	5030
hsa04080	P2RY6	5031
hsa04080	P2RY8	286530
hsa04080	PAQR6	79957
hsa04080	PAQR9	344838
hsa04080	PATE1	160065
hsa04080	PATE2	399967
hsa04080	PATE3	100169851
hsa04080	PATE4	399968
hsa04080	PDYN	5173
hsa04080	PENK	5179
hsa04080	PGRMC1	10857
hsa04080	PGRMC2	10424
hsa04080	PLG	5340
hsa04080	PMCH	5367
hsa04080	PNOC	5368
hsa04080	POMC	5443
hsa04080	PPY	5539
hsa04080	PRL	5617
hsa04080	PRLH	51052
hsa04080	PRLHR	2834
hsa04080	PRLR	5618
hsa04080	PRSS1	5644
hsa04080	PRSS2	5645
hsa04080	PRSS3	5646
hsa04080	PTAFR	5724
hsa04080	PTGDR	5729
hsa04080	PTGER1	5731
hsa04080	PTGER2	5732
hsa04080	PTGER3	5733
hsa04080	PTGER4	5734
hsa04080	PTGFR	5737
hsa04080	PTGIR	5739
hsa04080	PTH1R	5745
hsa04080	PTH2	113091
hsa04080	PTH2R	5746
hsa04080	PTH	5741
hsa04080	PYY	5697
hsa04080	QRFP	347148
hsa04080	QRFPR	84109
hsa04080	RLN1	6013
hsa04080	RLN2	6019
hsa04080	RLN3	117579
hsa04080	RXFP1	59350
hsa04080	RXFP2	122042
hsa04080	RXFP3	51289
hsa04080	RXFP4	339403
hsa04080	S1PR1	1901
hsa04080	S1PR2	9294
hsa04080	S1PR3	1903
hsa04080	S1PR4	8698
hsa04080	S1PR5	53637
hsa04080	SCT	6343
hsa04080	SCTR	6344
hsa04080	SLURP1	57152
hsa04080	SLURP2	432355
hsa04080	SPX	80763
hsa04080	SST	6750
hsa04080	SSTR1	6751
hsa04080	SSTR2	6752
hsa04080	SSTR3	6753
hsa04080	SSTR4	6754
hsa04080	SSTR5	6755
hsa04080	TAAR1	134864
hsa04080	TAAR2	9287
hsa04080	TAAR5	9038
hsa04080	TAAR6	319100
hsa04080	TAAR8	83551
hsa04080	TAAR9	134860
hsa04080	TAC1	6863
hsa04080	TAC3	6866
hsa04080	TAC4	255061
hsa04080	TACR1	6869
hsa04080	TACR2	6865
hsa04080	TACR3	6870
hsa04080	TBXA2R	6915
hsa04080	THRA	7067
hsa04080	THRB	7068
hsa04080	TMEM97	27346
hsa04080	TRH	7200
hsa04080	TRHR	7201
hsa04080	TRPV1	7442
hsa04080	TSHB	7252
hsa04080	TSHR	7253
hsa04080	TSPO	706
hsa04080	UCN2	90226
hsa04080	UCN3	114131
hsa04080	UCN	7349
hsa04080	UTS2	10911
hsa04080	UTS2B	257313
hsa04080	UTS2R	2837
hsa04080	VGF	7425
hsa04080	VIP	7432
hsa04080	VIPR1	7433
hsa04080	VIPR2	7434
hsa04110	ABL1	25
hsa04110	ANAPC10	10393
hsa04110	ANAPC11	51529
hsa04110	ANAPC13	25847
hsa04110	ANAPC15	25906
hsa04110	ANAPC16	119504
hsa04110	ANAPC1	64682
hsa04110	ANAPC2	29882
hsa04110	ANAPC4	29945
hsa04110	ANAPC5	51433
hsa04110	ANAPC7	51434
hsa04110	ATM	472
hsa04110	ATR	545
hsa04110	ATRX	546
hsa04110	AURKB	9212
hsa04110	BUB1	699
hsa04110	BUB1B	701
hsa04110	BUB3	9184
hsa04110	CCNA1	8900
hsa04110	CCNA2	890
hsa04110	CCNB1	891
hsa04110	CCNB2	9133
hsa04110	CCNB3	85417
hsa04110	CCND1	595
hsa04110	CCND2	894
hsa04110	CCND3	896
hsa04110	CCNE1	898
hsa04110	CCNE2	9134
hsa04110	CCNH	902
hsa04110	CDC14A	8556
hsa04110	CDC14B	8555
hsa04110	CDC14C	168448
hsa04110	CDC16	8881
hsa04110	CDC20	991
hsa04110	CDC23	8697
hsa04110	CDC25A	993
hsa04110	CDC25B	994
hsa04110	CDC25C	995
hsa04110	CDC26	246184
hsa04110	CDC27	996
hsa04110	CDC45	8318
hsa04110	CDC6	990
hsa04110	CDC7	8317
hsa04110	CDCA5	113130
hsa04110	CDK1	983
hsa04110	CDK2	1017
hsa04110	CDK4	1019
hsa04110	CDK6	1021
hsa04110	CDK7	1022
hsa04110	CDKN1A	1026
hsa04110	CDKN1B	1027
hsa04110	CDKN1C	1028
hsa04110	CDKN2A	1029
hsa04110	CDKN2B	1030
hsa04110	CDKN2C	1031
hsa04110	CDKN2D	1032
hsa04110	CDT1	81620
hsa04110	CHEK1	1111
hsa04110	CHEK2	11200
hsa04110	CREBBP	1387
hsa04110	CUL1	8454
hsa04110	DBF4	10926
hsa04110	DBF4B	80174
hsa04110	DDX11	1663
hsa04110	E2F1	1869
hsa04110	E2F2	1870
hsa04110	E2F3	1871
hsa04110	E2F4	1874
hsa04110	E2F5	1875
hsa04110	EP300	2033
hsa04110	ESCO1	114799
hsa04110	ESCO2	157570
hsa04110	ESPL1	9700
hsa04110	FBXO5	26271
hsa04110	FZR1	51343
hsa04110	GADD45A	1647
hsa04110	GADD45B	4616
hsa04110	GADD45G	10912
hsa04110	GSK3B	2932
hsa04110	HDAC1	3065
hsa04110	HDAC2	3066
hsa04110	HDAC8	55869
hsa04110	KNL1	57082
hsa04110	MAD1L1	8379
hsa04110	MAD2L1	4085
hsa04110	MAD2L1BP	9587
hsa04110	MAD2L2	10459
hsa04110	MAU2	23383
hsa04110	MCM2	4171
hsa04110	MCM3	4172
hsa04110	MCM4	4173
hsa04110	MCM5	4174
hsa04110	MCM6	4175
hsa04110	MCM7	4176
hsa04110	MDM2	4193
hsa04110	MTBP	27085
hsa04110	MYC	4609
hsa04110	NDC80	10403
hsa04110	NIPBL	25836
hsa04110	ORC1	4998
hsa04110	ORC2	4999
hsa04110	ORC3	23595
hsa04110	ORC4	5000
hsa04110	ORC5	5001
hsa04110	ORC6	23594
hsa04110	PCNA	5111
hsa04110	PDS5A	23244
hsa04110	PDS5B	23047
hsa04110	PKMYT1	9088
hsa04110	PLK1	5347
hsa04110	PPP2CA	5515
hsa04110	PPP2CB	5516
hsa04110	PPP2R1A	5518
hsa04110	PPP2R1B	5519
hsa04110	PPP2R5A	5525
hsa04110	PPP2R5B	5526
hsa04110	PPP2R5C	5527
hsa04110	PPP2R5D	5528
hsa04110	PPP2R5E	5529
hsa04110	PRKDC	5591
hsa04110	PTTG1	9232
hsa04110	PTTG2	10744
hsa04110	RAD21	5885
hsa04110	RB1	5925
hsa04110	RBL1	5933
hsa04110	RBL2	5934
hsa04110	RBX1	9978
hsa04110	SFN	2810
hsa04110	SGO1	151648
hsa04110	SKP1	6500
hsa04110	SKP2	6502
hsa04110	SMAD2	4087
hsa04110	SMAD3	4088
hsa04110	SMAD4	4089
hsa04110	SMC1A	8243
hsa04110	SMC1B	27127
hsa04110	SMC3	9126
hsa04110	STAG1	10274
hsa04110	STAG2	10735
hsa04110	TFDP1	7027
hsa04110	TFDP2	7029
hsa04110	TGFB1	7040
hsa04110	TGFB2	7042
hsa04110	TGFB3	7043
hsa04110	TICRR	90381
hsa04110	TP53	7157
hsa04110	TRIP13	9319
hsa04110	TTK	7272
hsa04110	WAPL	23063
hsa04110	WEE1	7465
hsa04110	WEE2	494551
hsa04110	YWHAB	7529
hsa04110	YWHAE	7531
hsa04110	YWHAG	7532
hsa04110	YWHAH	7533
hsa04110	YWHAQ	10971
hsa04110	YWHAZ	7534
hsa04110	ZBTB17	7709
hsa04114	ADCY1	107
hsa04114	ADCY2	108
hsa04114	ADCY3	109
hsa04114	ADCY4	196883
hsa04114	ADCY5	111
hsa04114	ADCY6	112
hsa04114	ADCY7	113
hsa04114	ADCY8	114
hsa04114	ADCY9	115
hsa04114	ANAPC10	10393
hsa04114	ANAPC11	51529
hsa04114	ANAPC13	25847
hsa04114	ANAPC15	25906
hsa04114	ANAPC16	119504
hsa04114	ANAPC1	64682
hsa04114	ANAPC2	29882
hsa04114	ANAPC4	29945
hsa04114	ANAPC5	51433
hsa04114	ANAPC7	51434
hsa04114	AR	367
hsa04114	AURKA	6790
hsa04114	BTRC	8945
hsa04114	BUB1	699
hsa04114	CALM1	801
hsa04114	CALM2	805
hsa04114	CALM3	808
hsa04114	CALML3	810
hsa04114	CALML4	91860
hsa04114	CALML5	51806
hsa04114	CALML6	163688
hsa04114	CAMK2A	815
hsa04114	CAMK2B	816
hsa04114	CAMK2D	817
hsa04114	CAMK2G	818
hsa04114	CCNB1	891
hsa04114	CCNB2	9133
hsa04114	CCNE1	898
hsa04114	CCNE2	9134
hsa04114	CDC16	8881
hsa04114	CDC20	991
hsa04114	CDC23	8697
hsa04114	CDC25C	995
hsa04114	CDC26	246184
hsa04114	CDC27	996
hsa04114	CDK1	983
hsa04114	CDK2	1017
hsa04114	CPEB1	64506
hsa04114	CPEB2	132864
hsa04114	CPEB3	22849
hsa04114	CPEB4	80315
hsa04114	CUL1	8454
hsa04114	ESPL1	9700
hsa04114	FBXO43	286151
hsa04114	FBXO5	26271
hsa04114	FBXW11	23291
hsa04114	IGF1	3479
hsa04114	IGF1R	3480
hsa04114	INS	3630
hsa04114	ITPR1	3708
hsa04114	ITPR2	3709
hsa04114	ITPR3	3710
hsa04114	LOC124906603	124906603
hsa04114	MAD1L1	8379
hsa04114	MAD2L1	4085
hsa04114	MAD2L2	10459
hsa04114	MAP2K1	5604
hsa04114	MAPK11	5600
hsa04114	MAPK12	6300
hsa04114	MAPK13	5603
hsa04114	MAPK14	1432
hsa04114	MAPK1	5594
hsa04114	MAPK3	5595
hsa04114	MOS	4342
hsa04114	PGR	5241
hsa04114	PKMYT1	9088
hsa04114	PLCZ1	89869
hsa04114	PLK1	5347
hsa04114	PPP1CA	5499
hsa04114	PPP1CB	5500
hsa04114	PPP1CC	5501
hsa04114	PPP2CA	5515
hsa04114	PPP2CB	5516
hsa04114	PPP2R1A	5518
hsa04114	PPP2R1B	5519
hsa04114	PPP2R5A	5525
hsa04114	PPP2R5B	5526
hsa04114	PPP2R5C	5527
hsa04114	PPP2R5D	5528
hsa04114	PPP2R5E	5529
hsa04114	PPP3CA	5530
hsa04114	PPP3CB	5532
hsa04114	PPP3CC	5533
hsa04114	PPP3R1	5534
hsa04114	PPP3R2	5535
hsa04114	PRKACA	5566
hsa04114	PRKACB	5567
hsa04114	PRKACG	5568
hsa04114	PTTG1	9232
hsa04114	PTTG2	10744
hsa04114	RBX1	9978
hsa04114	REC8	9985
hsa04114	RPS6KA1	6195
hsa04114	RPS6KA2	6196
hsa04114	RPS6KA3	6197
hsa04114	RPS6KA6	27330
hsa04114	SGO1	151648
hsa04114	SKP1	6500
hsa04114	SLK	9748
hsa04114	SMC1A	8243
hsa04114	SMC1B	27127
hsa04114	SMC3	9126
hsa04114	SPDYA	245711
hsa04114	SPDYC	387778
hsa04114	SPDYE10	643862
hsa04114	SPDYE11	100996746
hsa04114	SPDYE12	100101268
hsa04114	SPDYE1	285955
hsa04114	SPDYE13	105180390
hsa04114	SPDYE14	641776
hsa04114	SPDYE15	105180391
hsa04114	SPDYE16	102723555
hsa04114	SPDYE17	102723849
hsa04114	SPDYE18	100505767
hsa04114	SPDYE21	442572
hsa04114	SPDYE2	441273
hsa04114	SPDYE2B	100310812
hsa04114	SPDYE3	441272
hsa04114	SPDYE4	388333
hsa04114	SPDYE5	442590
hsa04114	SPDYE6	729597
hsa04114	SPDYE8	728524
hsa04114	SPDYE9	643909
hsa04114	STAG3	10734
hsa04114	YWHAB	7529
hsa04114	YWHAE	7531
hsa04114	YWHAG	7532
hsa04114	YWHAH	7533
hsa04114	YWHAQ	10971
hsa04114	YWHAZ	7534
hsa04115	ADGRB1	575
hsa04115	AIFM2	84883
hsa04115	APAF1	317
hsa04115	ATM	472
hsa04115	ATR	545
hsa04115	BAX	581
hsa04115	BBC3	27113
hsa04115	BCL2	596
hsa04115	BCL2L1	598
hsa04115	BID	637
hsa04115	CASP3	836
hsa04115	CASP8	841
hsa04115	CASP9	842
hsa04115	CCNB1	891
hsa04115	CCNB2	9133
hsa04115	CCND1	595
hsa04115	CCND2	894
hsa04115	CCND3	896
hsa04115	CCNE1	898
hsa04115	CCNE2	9134
hsa04115	CCNG1	900
hsa04115	CCNG2	901
hsa04115	CD82	3732
hsa04115	CDK1	983
hsa04115	CDK2	1017
hsa04115	CDK4	1019
hsa04115	CDK6	1021
hsa04115	CDKN1A	1026
hsa04115	CDKN2A	1029
hsa04115	CHEK1	1111
hsa04115	CHEK2	11200
hsa04115	COP1	64326
hsa04115	CYCS	54205
hsa04115	DDB2	1643
hsa04115	EI24	9538
hsa04115	FAS	355
hsa04115	GADD45A	1647
hsa04115	GADD45B	4616
hsa04115	GADD45G	10912
hsa04115	GORAB	92344
hsa04115	GTSE1	51512
hsa04115	IGF1	3479
hsa04115	IGFBP3	3486
hsa04115	MDM2	4193
hsa04115	MDM4	4194
hsa04115	PERP	64065
hsa04115	PIDD1	55367
hsa04115	PMAIP1	5366
hsa04115	PPM1D	8493
hsa04115	PPP1R13L	10848
hsa04115	PTEN	5728
hsa04115	RCHY1	25898
hsa04115	RPRM	56475
hsa04115	RRM2	6241
hsa04115	RRM2B	50484
hsa04115	SERPINB5	5268
hsa04115	SERPINE1	5054
hsa04115	SESN1	27244
hsa04115	SESN2	83667
hsa04115	SESN3	143686
hsa04115	SFN	2810
hsa04115	SHISA5	51246
hsa04115	SIAH1	6477
hsa04115	SIVA1	10572
hsa04115	STEAP3	55240
hsa04115	THBS1	7057
hsa04115	TNFRSF10A	8797
hsa04115	TNFRSF10B	8795
hsa04115	TP53	7157
hsa04115	TP53AIP1	63970
hsa04115	TP53I3	9540
hsa04115	TP73	7161
hsa04115	TSC2	7249
hsa04115	ZMAT3	64393
hsa04115	ZNF385A	25946
hsa04120	AIRE	326
hsa04120	ANAPC10	10393
hsa04120	ANAPC11	51529
hsa04120	ANAPC13	25847
hsa04120	ANAPC15	25906
hsa04120	ANAPC16	119504
hsa04120	ANAPC1	64682
hsa04120	ANAPC2	29882
hsa04120	ANAPC4	29945
hsa04120	ANAPC5	51433
hsa04120	ANAPC7	51434
hsa04120	BIRC2	329
hsa04120	BIRC3	330
hsa04120	BIRC6	57448
hsa04120	BIRC7	79444
hsa04120	BRCA1	672
hsa04120	BTRC	8945
hsa04120	CBL	867
hsa04120	CBLB	868
hsa04120	CBLC	23624
hsa04120	CDC16	8881
hsa04120	CDC20	991
hsa04120	CDC23	8697
hsa04120	CDC26	246184
hsa04120	CDC27	996
hsa04120	CDC34	997
hsa04120	COP1	64326
hsa04120	CUL1	8454
hsa04120	CUL2	8453
hsa04120	CUL3	8452
hsa04120	CUL4A	8451
hsa04120	CUL4B	8450
hsa04120	CUL5	8065
hsa04120	CUL7	9820
hsa04120	DDB1	1642
hsa04120	DDB2	1643
hsa04120	DET1	55070
hsa04120	ELOB	6923
hsa04120	ELOC	6921
hsa04120	ERCC8	1161
hsa04120	FANCL	55120
hsa04120	FBXO2	26232
hsa04120	FBXO4	26272
hsa04120	FBXW11	23291
hsa04120	FBXW7	55294
hsa04120	FBXW8	26259
hsa04120	FZR1	51343
hsa04120	HERC1	8925
hsa04120	HERC2	8924
hsa04120	HERC3	8916
hsa04120	HERC4	26091
hsa04120	HUWE1	10075
hsa04120	ITCH	83737
hsa04120	KEAP1	9817
hsa04120	KLHL13	90293
hsa04120	KLHL9	55958
hsa04120	MAP3K1	4214
hsa04120	MDM2	4193
hsa04120	MGRN1	23295
hsa04120	MID1	4281
hsa04120	NEDD4	4734
hsa04120	NEDD4L	23327
hsa04120	NHLRC1	378884
hsa04120	PIAS1	8554
hsa04120	PIAS2	9063
hsa04120	PIAS3	10401
hsa04120	PIAS4	51588
hsa04120	PML	5371
hsa04120	PPIL2	23759
hsa04120	PRKN	5071
hsa04120	PRPF19	27339
hsa04120	RBX1	9978
hsa04120	RCHY1	25898
hsa04120	RHOBTB1	9886
hsa04120	RHOBTB2	23221
hsa04120	RNF7	9616
hsa04120	RPS27A	6233
hsa04120	SAE1	10055
hsa04120	SIAH1	6477
hsa04120	SKP1	6500
hsa04120	SKP2	6502
hsa04120	SMURF1	57154
hsa04120	SMURF2	64750
hsa04120	SOCS1	8651
hsa04120	SOCS3	9021
hsa04120	STUB1	10273
hsa04120	SYVN1	84447
hsa04120	TRAF6	7189
hsa04120	TRIM32	22954
hsa04120	TRIM37	4591
hsa04120	TRIP12	9320
hsa04120	UBA1	7317
hsa04120	UBA2	10054
hsa04120	UBA3	9039
hsa04120	UBA52	7311
hsa04120	UBA6	55236
hsa04120	UBA7	7318
hsa04120	UBB	7314
hsa04120	UBC	7316
hsa04120	UBE2A	7319
hsa04120	UBE2B	7320
hsa04120	UBE2C	11065
hsa04120	UBE2D1	7321
hsa04120	UBE2D2	7322
hsa04120	UBE2D3	7323
hsa04120	UBE2D4	51619
hsa04120	UBE2E1	7324
hsa04120	UBE2E2	7325
hsa04120	UBE2E3	10477
hsa04120	UBE2F	140739
hsa04120	UBE2G1	7326
hsa04120	UBE2G2	7327
hsa04120	UBE2H	7328
hsa04120	UBE2I	7329
hsa04120	UBE2J1	51465
hsa04120	UBE2J2	118424
hsa04120	UBE2K	3093
hsa04120	UBE2L3	7332
hsa04120	UBE2L6	9246
hsa04120	UBE2M	9040
hsa04120	UBE2N	7334
hsa04120	UBE2NL	389898
hsa04120	UBE2O	63893
hsa04120	UBE2Q1	55585
hsa04120	UBE2Q2	92912
hsa04120	UBE2QL1	134111
hsa04120	UBE2R2	54926
hsa04120	UBE2S	27338
hsa04120	UBE2U	148581
hsa04120	UBE2W	55284
hsa04120	UBE2Z	65264
hsa04120	UBE3A	7337
hsa04120	UBE3B	89910
hsa04120	UBE3C	9690
hsa04120	UBE4A	9354
hsa04120	UBE4B	10277
hsa04120	UBOX5	22888
hsa04120	UBR5	51366
hsa04120	VHL	7428
hsa04120	WWP1	11059
hsa04120	WWP2	11060
hsa04120	XIAP	331
hsa04122	CTU1	90353
hsa04122	CTU2	348180
hsa04122	MOCS2	4338
hsa04122	MOCS3	27304
hsa04122	MPST	4357
hsa04122	NFS1	9054
hsa04122	TST	7263
hsa04122	URM1	81605
hsa04130	BET1	10282
hsa04130	BET1L	51272
hsa04130	BNIP1	662
hsa04130	GOSR1	9527
hsa04130	GOSR2	9570
hsa04130	SEC22B	9554
hsa04130	SNAP23	8773
hsa04130	SNAP29	9342
hsa04130	STX11	8676
hsa04130	STX16	8675
hsa04130	STX17	55014
hsa04130	STX18	53407
hsa04130	STX19	415117
hsa04130	STX1A	6804
hsa04130	STX1B	112755
hsa04130	STX2	2054
hsa04130	STX3	6809
hsa04130	STX4	6810
hsa04130	STX5	6811
hsa04130	STX6	10228
hsa04130	STX7	8417
hsa04130	STX8	9482
hsa04130	USE1	55850
hsa04130	VAMP1	6843
hsa04130	VAMP2	6844
hsa04130	VAMP3	9341
hsa04130	VAMP4	8674
hsa04130	VAMP5	10791
hsa04130	VAMP7	6845
hsa04130	VAMP8	8673
hsa04130	VTI1A	143187
hsa04130	VTI1B	10490
hsa04130	YKT6	10652
hsa04136	ATG101	60673
hsa04136	ATG10	83734
hsa04136	ATG12	9140
hsa04136	ATG13	9776
hsa04136	ATG16L1	55054
hsa04136	ATG2A	23130
hsa04136	ATG2B	55102
hsa04136	ATG3	64422
hsa04136	ATG4A	115201
hsa04136	ATG4B	23192
hsa04136	ATG4C	84938
hsa04136	ATG4D	84971
hsa04136	ATG5	9474
hsa04136	ATG7	10533
hsa04136	ATG9A	79065
hsa04136	ATG9B	285973
hsa04136	BECN1	8678
hsa04136	BECN2	441925
hsa04136	GABARAP	11337
hsa04136	GABARAPL1	23710
hsa04136	GABARAPL2	11345
hsa04136	IGBP1	3476
hsa04136	MLST8	64223
hsa04136	MTOR	2475
hsa04136	PIK3C3	5289
hsa04136	PIK3R4	30849
hsa04136	PPP2CA	5515
hsa04136	PPP2CB	5516
hsa04136	RPTOR	57521
hsa04136	ULK2	9706
hsa04136	WIPI1	55062
hsa04136	WIPI2	26100
hsa04137	AMBRA1	55626
hsa04137	AMFR	267
hsa04137	ARIH1	25820
hsa04137	ATF4	468
hsa04137	ATG9A	79065
hsa04137	ATG9B	285973
hsa04137	BCL2L13	23786
hsa04137	BCL2L1	598
hsa04137	BECN1	8678
hsa04137	BECN2	441925
hsa04137	BNIP3	664
hsa04137	BNIP3L	665
hsa04137	CALCOCO2	10241
hsa04137	CCZ1	51622
hsa04137	CCZ1B	221960
hsa04137	CITED2	10370
hsa04137	CSNK2A1	1457
hsa04137	CSNK2A2	1459
hsa04137	CSNK2A3	283106
hsa04137	CSNK2B	1460
hsa04137	E2F1	1869
hsa04137	EIF2AK3	9451
hsa04137	EIF2S1	1965
hsa04137	FIS1	51024
hsa04137	FKBP8	23770
hsa04137	FOXO3	2309
hsa04137	FUNDC1	139341
hsa04137	GABARAP	11337
hsa04137	GABARAPL1	23710
hsa04137	GABARAPL2	11345
hsa04137	HIF1A	3091
hsa04137	HRAS	3265
hsa04137	HUWE1	10075
hsa04137	JUN	3725
hsa04137	KRAS	3845
hsa04137	LOC107986346	107986346
hsa04137	MAP1LC3A	84557
hsa04137	MAP1LC3B2	643246
hsa04137	MAP1LC3B	81631
hsa04137	MAP1LC3BP1	392288
hsa04137	MAP1LC3C	440738
hsa04137	MAPK10	5602
hsa04137	MAPK8	5599
hsa04137	MAPK9	5601
hsa04137	MARCHF5	54708
hsa04137	MFN1	55669
hsa04137	MFN2	9927
hsa04137	MITF	4286
hsa04137	MON1A	84315
hsa04137	MON1B	22879
hsa04137	MRAS	22808
hsa04137	MTX1	4580
hsa04137	MTX2	10651
hsa04137	MTX3	345778
hsa04137	MUL1	79594
hsa04137	NBR1	4077
hsa04137	NLRX1	79671
hsa04137	NRAS	4893
hsa04137	OPA1	4976
hsa04137	OPTN	10133
hsa04137	PGAM5	192111
hsa04137	PHB2	11331
hsa04137	PINK1	65018
hsa04137	PRKN	5071
hsa04137	RAB5A	5868
hsa04137	RAB5B	5869
hsa04137	RAB5C	5878
hsa04137	RAB7A	7879
hsa04137	RAB7B	338382
hsa04137	RABGEF1	27342
hsa04137	RELA	5970
hsa04137	RHOT1	55288
hsa04137	RHOT2	89941
hsa04137	RPS27A	6233
hsa04137	RRAS2	22800
hsa04137	RRAS	6237
hsa04137	SAMM50	25813
hsa04137	SIAH1	6477
hsa04137	SMURF1	57154
hsa04137	SMURF2	64750
hsa04137	SP1	6667
hsa04137	SQSTM1	8878
hsa04137	SRC	6714
hsa04137	TAX1BP1	8887
hsa04137	TBC1D15	64786
hsa04137	TBC1D17	79735
hsa04137	TBK1	29110
hsa04137	TFE3	7030
hsa04137	TFEB	7942
hsa04137	TOMM20	9804
hsa04137	TOMM20L	387990
hsa04137	TOMM40	10452
hsa04137	TOMM40L	84134
hsa04137	TOMM70	9868
hsa04137	TOMM7	54543
hsa04137	TP53	7157
hsa04137	TRAF2	7186
hsa04137	UBA52	7311
hsa04137	UBB	7314
hsa04137	UBC	7316
hsa04137	ULK1	8408
hsa04137	USP15	9958
hsa04137	USP30	84749
hsa04137	USP8	9101
hsa04137	VCP	7415
hsa04140	AKT1	207
hsa04140	AKT1S1	84335
